,loss,accuracy,val_loss,val_accuracy,lr
1,0.12306873500347137,0.9577960968017578,0.11583136022090912,0.9713541865348816,0.001
2,0.08995639532804489,0.9688823223114014,0.08678621798753738,0.9752604365348816,0.001
3,0.08163072168827057,0.973069429397583,0.0665639117360115,0.9748263955116272,0.001
4,0.0761498361825943,0.9745919704437256,0.08353219926357269,0.9709201455116272,0.001
5,0.07083778828382492,0.9737355709075928,0.06731036305427551,0.9782986044883728,0.001
6,0.057765133678913116,0.980254054069519,0.059667229652404785,0.9782986044883728,0.0005
7,0.051653288304805756,0.9821097254753113,0.07066518068313599,0.9756944179534912,0.0005
8,0.0528070405125618,0.9807774424552917,0.06602095812559128,0.9778645634651184,0.0005
9,0.04353483393788338,0.9842508435249329,0.05842871963977814,0.9826388955116272,0.00025
10,0.03837895765900612,0.9859161376953125,0.06365983188152313,0.98046875,0.00025
11,0.03805078566074371,0.9862016439437866,0.07492058724164963,0.9800347089767456,0.00025
12,0.029762785881757736,0.9890564680099487,0.06630971282720566,0.9791666865348816,0.000125
13,0.0301319919526577,0.9893419742584229,0.06521056592464447,0.9791666865348816,0.000125
14,0.02514077164232731,0.9911500215530396,0.06968656182289124,0.9796006679534912,6.25e-05
15,0.02499958500266075,0.990912139415741,0.07127202302217484,0.9813368320465088,6.25e-05
16,0.021333590149879456,0.9929580688476562,0.07733411341905594,0.9796006679534912,3.125e-05
